id,area,memory,resoloution,eccentricity,convex,cores,extent,perimeter,price,cores,class
3818,6941,121.6420311,75.1443894,0.7863743936,7139,94.00827453,0.6373737374,325.027,0.8256443813,1.618777291,0
3819,5659,145.1361649,50.82212906,0.9366866845,5823,84.88381815,0.5695450886,327.408,0.663393152,2.855767116,1
3820,5958,148.7302334,52.07893861,0.9366910087,6088,87.09742366,0.4934161491,332.936,0.675443222,2.855861455,1
3821,5312,139.6519799,48.89946001,0.9366927867,5482,82.24018763,0.5608700243,317.426,0.6624955074,2.855900247,1
3822,6675,157.4632146,55.13542892,0.9366943906,6851,92.18933757,0.7829912023,353.086,0.6728219295,2.855935244,1
3823,7336,165.1634783,57.83061052,0.9366967677,7605,96.64618616,0.5351619492,375.227,0.6547583181,2.855987112,1
3824,6584,155.7251166,54.52435292,0.9367003543,6745,91.55877436,0.4898809524,355.34,0.65525673,2.856065376,1
3825,5935,147.9088277,51.78560937,0.9367054348,6086,86.92914757,0.6741253975,331.584,0.6783337956,2.856176253,1
3826,6775,158.9934021,55.66486415,0.9367093354,7008,92.87732724,0.5435654685,362.4,0.6482503883,2.856261388,1
3827,6023,149.790363,52.4375571,0.936722433,6217,87.5712383,0.5809220679,339.64,0.6561226991,2.856547317,1
3828,5289,139.7319683,48.91611695,0.9367231499,5429,82.06195192,0.5040983607,313.642,0.6756394534,2.856562969,1
3829,6175,151.2534312,52.94925534,0.9367236248,6344,88.66935315,0.7001133787,340.871,0.6678312182,2.85657334,1
3830,5596,143.5660384,50.25752212,0.936725211,5711,84.41000232,0.4972896117,322.292,0.6769997664,2.856607974,1
3831,6832,158.6845072,55.54820169,0.9367293918,6958,93.26721058,0.496692112,356.012,0.6773738832,2.85669927,1
3832,5671,145.3371399,50.87566345,0.9367299942,5833,84.97376924,0.5132591185,333.413,0.6410685224,2.856712425,1
3833,4914,134.6366641,47.12974098,0.9367305262,5044,79.09929913,0.6631578947,303.366,0.6709825189,2.856724042,1
3834,6803,158.7750194,55.57709939,0.93673595,6989,93.06905298,0.7923363615,360.86,0.6564971505,2.856842496,1
3835,4898,135.0258903,47.26097754,0.936744398,5037,78.97042035,0.4839920949,304.991,0.6616900392,2.857027029,1
3836,6304,153.772218,53.8219008,0.9367457526,6517,89.59074779,0.4900497512,346.953,0.6580892164,2.857056621,1
3837,6760,158.1084268,55.33670183,0.9367526479,6956,92.77445404,0.5158730159,356.662,0.667794563,2.857207271,1
3838,6248,151.8604842,53.14972466,0.9367532545,6391,89.19193167,0.5035460993,339.999,0.67919676,2.857220525,1
3839,6154,114.1431094,70.45872648,0.7867403261,6260,88.51845095,0.6277029784,299.549,0.8618498448,1.61999961,0
3840,6099,150.8588393,52.79857271,0.9367547052,6247,88.12200624,0.7580164057,338.514,0.6688292042,2.857252224,1
3841,5905,148.09608,51.83106974,0.9367561539,6009,86.70916625,0.4796133853,328.953,0.6857440737,2.85728388,1
3842,5132,138.5590594,48.49308222,0.9367566798,5277,80.8348028,0.7420474263,312.264,0.6613824622,2.857295371,1
3843,6160,151.73882,53.10518457,0.9367580774,6405,88.5615921,0.5625570776,359.374,0.5993731293,2.857325914,1
3844,6845,120.6734012,74.23339952,0.7884026154,6952,93.35590331,0.7600488563,316.746,0.8573556974,1.625594436,0
3845,6698,158.3537409,55.41916913,0.9367606477,6923,92.34802906,0.7202150538,360.479,0.6477315748,2.857382083,1
3846,6484,155.1427854,54.29510602,0.936761425,6676,90.86080127,0.5064042487,347.118,0.676236488,2.85739907,1
3847,5685,145.0865631,50.77320672,0.9367679577,5859,85.07859197,0.7099150849,327.879,0.6645277622,2.857541851,1
3848,5468,142.1150526,49.7312446,0.9367734216,5590,83.4390426,0.7658263305,322.544,0.6604811613,2.857661289,1
3849,6621,156.4910409,54.76124101,0.9367750608,6772,91.81567963,0.4888150609,352.074,0.6712210117,2.857697124,1
3850,5103,137.4991566,48.11439551,0.9367777102,5231,80.60608784,0.5486506827,309.595,0.669033025,2.857755046,1
3851,5486,143.4546871,50.19762352,0.9367796921,5624,83.57626543,0.4818620993,323.939,0.6569604012,2.857798378,1
3852,5825,148.3492163,51.90914937,0.9367826291,6131,86.1198023,0.6465756466,338.945,0.6371582786,2.857862595,1
3853,4381,128.9715277,45.12865525,0.9367826614,4549,74.68642745,0.4959809804,294.644,0.634144038,2.857863301,1
3854,6228,151.8447566,53.13198457,0.9367833567,6414,89.04906448,0.5165892502,341.51,0.6710449582,2.857878504,1
3855,5790,146.5013363,51.26206275,0.9367838823,5904,85.86068346,0.6362637363,327.639,0.6777932575,2.857889997,1
3856,5748,146.1721897,51.14508363,0.936788502,5896,85.54870486,0.7584113999,326.82,0.6762532607,2.857991019,1
3857,6360,153.5531195,53.72749715,0.9367888554,6575,89.98779642,0.4929850399,356.133,0.6301479727,2.857998747,1
3858,6102,150.6979504,52.72831568,0.9367892806,6221,88.14367647,0.5136363636,338.649,0.6686247866,2.858008046,1
3859,6705,157.3722072,55.06316243,0.9367903153,6870,92.39627237,0.6671641791,353.26,0.6751802297,2.858030673,1
3860,5476,142.2870351,49.78426001,0.9367922375,5619,83.50005837,0.7800569801,320.7,0.6690758949,2.858072713,1
3861,6200,151.2683024,52.92627578,0.9367932377,6369,88.84866447,0.6193806194,338.258,0.6809345965,2.858094588,1
3862,6411,155.1741335,54.29213869,0.9367949774,6711,90.34787613,0.4725088443,359.732,0.6225546716,2.858132638,1
3863,6059,149.6435647,52.35669552,0.9367960116,6196,87.83255889,0.5447761194,331.801,0.6916007178,2.858155259,1
3864,5897,147.5795555,51.63177243,0.936803036,6047,86.65041024,0.4984784446,333.778,0.6651591593,2.858308916,1
3865,4548,129.9619225,45.46784686,0.9368038107,4684,76.09660603,0.5138983051,293.221,0.6647221933,2.858325862,1
3866,6112,151.2597846,52.91797979,0.9368063626,6276,88.21587214,0.464402401,341.259,0.6595154622,2.858381691,1
3867,6215,151.3083724,52.93463894,0.9368071998,6351,88.95607776,0.7653940887,337.819,0.6843572193,2.858400009,1
3868,6103,149.7686952,52.39568922,0.9368079471,6203,88.1508987,0.4931318681,334.716,0.6845422977,2.858416359,1
3869,5522,143.713157,50.27637127,0.9368100879,5691,83.85003736,0.7880690738,322.668,0.6664912803,2.858463199,1
3870,3112,107.815754,37.71743936,0.9368123195,3242,62.94697342,0.7339622642,240.488,0.6761804828,2.858512026,1
3871,5991,150.0875032,52.504236,0.9368153773,6196,87.33829694,0.4987512488,340.154,0.6506658581,2.858578938,1
3872,6700,158.318022,55.38281609,0.9368169206,6940,92.36181543,0.5220101286,363.409,0.6375192597,2.85861271,1
3873,6307,153.3843231,53.65292424,0.9368266219,6439,89.61206285,0.8465771812,339.812,0.6863652261,2.858825036,1
3874,5872,148.5928329,51.97012319,0.9368436229,6074,86.46654039,0.6638778971,345.049,0.6197754434,2.859197243,1
3875,5618,144.436431,50.51573154,0.9368454224,5732,84.57576345,0.4823145604,322.932,0.6769700172,2.859236649,1
3876,5272,139.8664939,48.91594915,0.9368493611,5409,81.92996326,0.4833149982,313.742,0.6730385561,2.859322906,1
3877,6131,151.3797655,52.94192137,0.936850842,6241,88.35288138,0.8229530201,337.703,0.6755715354,2.859355339,1
3878,6276,152.078147,53.18497093,0.9368537748,6432,89.39156215,0.5524647887,340.418,0.6805621115,2.859419574,1
3879,4962,135.4961063,47.38586142,0.9368538198,5076,79.48468167,0.5919828203,301.373,0.6865275049,2.859420559,1
3880,6612,156.848032,54.85304351,0.9368539127,6795,91.75325536,0.5917308037,353.955,0.6632031888,2.859422594,1
3881,5226,138.6999629,48.50594573,0.9368548216,5354,81.57174671,0.5963711058,309.602,0.6851280594,2.859442503,1
3882,6309,153.3686779,53.63430762,0.9368586171,6493,89.62627008,0.5920608108,344.734,0.6671172249,2.859525641,1
3883,6449,154.1854012,53.91952596,0.9368595773,6651,90.61524057,0.4882646881,351.711,0.6551343006,2.859546675,1
3884,6032,149.6723774,52.33994467,0.936862946,6180,87.6366415,0.4904065041,338.113,0.6630518003,2.859620473,1
3885,5625,144.1445386,50.40628887,0.9368644699,5760,84.62843753,0.57503578,323.744,0.6744176603,2.859653861,1
3886,5864,148.2487844,51.84040857,0.9368672521,6037,86.4076194,0.5899396378,333.999,0.6605618572,2.859714815,1
3887,6402,154.3865854,53.98645112,0.9368678703,6558,90.28443701,0.511627907,344.38,0.6783435352,2.859728361,1
3888,5934,149.2804935,52.20093427,0.9368678714,6122,86.92182383,0.6868055556,335.429,0.6627598502,2.859728385,1
3889,6644,157.0625386,54.91977146,0.9368736128,6798,91.97501582,0.5316901408,353.857,0.6667820582,2.859854192,1
3890,7057,162.4964572,56.81625064,0.9368818564,7398,94.79056634,0.7185622645,375.143,0.6301388952,2.860034857,1
3891,6542,155.8077755,54.47667715,0.9368840171,6686,91.26627582,0.5139041634,347.839,0.6794599395,2.860082215,1
3892,6465,117.0320546,71.7753238,0.7898529433,6611,90.72757936,0.6360059026,308.513,0.8535548914,1.630533286,0
3893,6426,155.0878618,54.22391032,0.9368865582,6656,90.45350913,0.5225239876,351.31,0.6542889127,2.860137915,1
3894,6385,154.3444856,53.96386818,0.9368868796,6561,90.16448576,0.4825787922,348.642,0.6601024689,2.86014496,1
3895,6903,159.4845066,55.76076271,0.936887405,7022,93.75058708,0.8349056604,355.112,0.687886903,2.860156477,1
3896,5110,137.6436802,48.12379645,0.9368893881,5236,80.66135428,0.4873164219,307.49,0.6791547949,2.860199949,1
3897,5390,140.8703725,49.25177104,0.9368898137,5524,82.84178382,0.6048703849,320.809,0.6581206867,2.860209279,1
3898,6432,154.1974162,53.91019787,0.936892325,6561,90.49572781,0.7829580037,350.059,0.6595889998,2.860264334,1
3899,6194,151.6699578,53.02490963,0.9368963678,6410,88.80566277,0.5108032327,348.515,0.6408230365,2.860352971,1
3900,5188,139.3446478,48.71584262,0.9368965013,5306,81.27463785,0.4782448378,315.321,0.6556982748,2.860355898,1
3901,5612,144.3638083,50.47015496,0.9368975884,5756,84.5305881,0.76416122,319.508,0.6908186488,2.860379732,1
3902,6644,157.149951,54.94023738,0.9368975963,6824,91.97501582,0.6066471877,352.21,0.6730326344,2.860379906,1
3903,6141,151.3124307,52.89817748,0.9369006541,6301,88.42490624,0.5056818182,337.12,0.6790158702,2.860446956,1
3904,6154,150.7387588,52.69578545,0.9369052058,6288,88.51845095,0.5047572178,336.882,0.6814150831,2.860546769,1
3905,6788,158.4793507,55.40046147,0.9369082837,6998,92.96639194,0.6033777778,365.798,0.6374836409,2.860614271,1
3906,5833,147.1332734,51.43313412,0.9369108687,5975,86.17892007,0.7335261569,335.355,0.6517668515,2.860670965,1
3907,6770,158.2947932,55.3345688,0.9369115269,6923,92.84304884,0.523912707,353.66,0.6801843692,2.860685403,1
3908,4935,136.3213953,47.65291525,0.9369128628,5094,79.26813454,0.6676136364,308.576,0.6512874819,2.860714704,1
3909,6785,120.1822972,73.41378292,0.7917436075,6930,92.94584612,0.7025991509,316.036,0.8536632848,1.637053594,0
3910,6091,150.0008994,52.43474869,0.9369129001,6221,88.06419288,0.5406532931,335.472,0.6801205664,2.860715521,1
3911,6388,154.1883534,53.89753383,0.9369153038,6661,90.18566522,0.6551794872,359.893,0.6197663209,2.860768247,1
3912,6244,152.4253761,53.27921558,0.9369203414,6423,89.16337655,0.48583878,341.853,0.6714195265,2.860878757,1
3913,6482,154.4580427,53.98663476,0.9369277929,6626,90.84678711,0.660417728,349.018,0.6686875536,2.861042244,1
3914,4398,127.5365081,44.57661259,0.9369287502,4502,74.83119348,0.4881784882,285.813,0.6765519219,2.86106325,1
3915,5123,138.4579798,48.39282467,0.9369316202,5271,80.76389161,0.6362394436,311.016,0.6655317161,2.861126226,1
3916,6463,155.1766161,54.23585829,0.9369324432,6627,90.71354462,0.5021756022,347.846,0.6712278889,2.861144288,1
3917,6140,150.7234384,52.67637783,0.9369399868,6280,88.4177064,0.8246038141,340.349,0.6660844229,2.861309844,1
3918,5097,140.0733188,48.95375325,0.9369413481,5283,80.55868643,0.5289539228,324.191,0.6094282605,2.861339723,1
3919,4258,125.5529549,43.8777631,0.9369452608,4359,73.63052344,0.4823835958,282.844,0.6688389867,2.861425607,1
3920,5037,137.3556996,48.00215898,0.9369462977,5245,80.08312923,0.7787569573,315.175,0.6372037043,2.86144837,1
3921,6312,152.8242527,53.4066754,0.9369495461,6462,89.64757669,0.4778560073,344.881,0.6668656014,2.861519681,1
3922,6621,157.5113525,55.04206732,0.9369556643,6824,91.81567963,0.5123819842,354.446,0.6622672707,2.861654008,1
3923,5594,144.3144418,50.42983373,0.936957205,5770,84.39491699,0.6097667321,327.184,0.6566715648,2.861687837,1
3924,5349,141.6333103,49.49258966,0.9369580961,5499,82.52610693,0.4830232978,320.903,0.6527320048,2.861707404,1
3925,6038,149.7619194,52.33148556,0.9369620292,6198,87.68021653,0.5178831804,337.433,0.6663890719,2.86179377,1
3926,6613,156.8294324,54.80055562,0.936963312,6770,91.76019349,0.5315489109,350.574,0.6761592271,2.861821941,1
3927,5762,146.8243374,51.30335731,0.9369662087,5961,85.65282399,0.4970669427,326.65,0.6786061527,2.861885558,1
3928,5919,148.2174934,51.78691337,0.9369743617,6082,86.81189357,0.5875521144,335.116,0.6623200111,2.862064637,1
3929,5897,148.4910111,51.88052869,0.9369792617,6185,86.65041024,0.4865511551,335.243,0.6593584178,2.86217228,1
3930,5876,148.036437,51.72156995,0.9369796077,6047,86.49598583,0.5832837006,333.189,0.6651358265,2.862179882,1
3931,6525,155.3204448,54.26632318,0.9369799989,6649,91.1476167,0.625,346.189,0.6841697236,2.862188475,1
3932,7145,163.0180359,56.95386291,0.936984271,7302,95.37974915,0.7699353448,366.177,0.6696223992,2.862282338,1
3933,5071,138.0048547,48.21408713,0.9369866542,5226,80.3529572,0.739212828,311.355,0.6573426114,2.862334702,1
3934,6439,154.5568573,53.99529571,0.936990235,6587,90.54495805,0.4837716003,347.551,0.6698710424,2.862413388,1
3935,6425,154.0892685,53.83155474,0.9369911696,6591,90.44647077,0.5290678524,349.185,0.6621735623,2.862433925,1
3936,6883,121.8121642,74.292028,0.792486035,7158,93.6146772,0.7740665767,335.861,0.7667759454,1.639639776,0
3937,6981,160.4951836,56.06947713,0.9369911778,7143,94.27876358,0.5707628158,363.492,0.6639536886,2.862434106,1
3938,6840,159.1756028,55.60734151,0.9369938389,7009,93.3218007,0.6686217009,362.464,0.6542386666,2.862492587,1
3939,6930,121.9563088,74.31397439,0.7929020121,7149,93.93375349,0.6106264869,323.684,0.8311906207,1.641095229,0
3940,6545,156.0427898,54.51170051,0.9369967196,6673,91.28719965,0.7973927875,349.108,0.6748385955,2.862555898,1
3941,5933,148.0448604,51.7133915,0.9370076162,6057,86.91449947,0.5656941266,331.089,0.6801343481,2.862795422,1
3942,6026,150.240425,52.48009969,0.9370081673,6171,87.5930448,0.4828525641,340.415,0.6534639209,2.862807538,1
3943,6449,155.2882015,54.23355135,0.9370316294,6700,90.61524057,0.4838685474,352.24,0.6531679946,2.863323489,1
3944,5973,149.010199,52.0405342,0.9370327781,6099,87.20699399,0.8353846154,328.523,0.6954578581,2.863348758,1
3945,6493,155.1329579,54.17815954,0.9370344495,6683,90.92383826,0.5498814363,347.265,0.6766019402,2.863385527,1
3946,5616,110.4034572,67.25913751,0.793007217,5886,84.56070768,0.7358490566,294.525,0.8135657064,1.641464064,0
3947,5517,143.7957482,50.21855917,0.9370350403,5691,83.81206696,0.6345755694,323.223,0.6636029902,2.863398524,1
3948,5239,140.0157555,48.89632616,0.9370406991,5436,81.67314109,0.5741369863,314.026,0.6676164789,2.86352302,1
3949,6819,159.0643194,55.5472147,0.9370436376,6967,93.17843343,0.8194928494,355.459,0.6781902236,2.863587675,1
3950,6574,155.7210603,54.37960337,0.937043887,6733,91.48921667,0.8054398432,350.869,0.6710417874,2.863593161,1
3951,6485,154.7700301,54.04741176,0.9370440816,6671,90.86780754,0.5483680027,351.227,0.6606083458,2.863597443,1
3952,6190,151.8155151,53.01478121,0.9370462446,6441,88.7769834,0.645598665,350.193,0.6342866804,2.863645038,1
3953,5884,147.5925443,51.53910741,0.9370487443,6042,86.55484667,0.7929919137,332.551,0.6685994451,2.863700046,1
3954,6496,156.366629,54.60263343,0.9370496307,6724,90.94484088,0.6137566138,350.093,0.6660226912,2.863719552,1
3955,5248,140.2209061,48.96293764,0.9370540705,5411,81.74326352,0.7280799112,317.73,0.6532617724,2.863817264,1
3956,5961,149.0729038,52.05350802,0.9370550908,6083,87.11934875,0.4863343396,333.253,0.6744982861,2.863839719,1
3957,5896,147.6408736,51.55304904,0.937056152,6011,86.64306294,0.487917908,329.671,0.6817197059,2.863863076,1
3958,5872,147.1081747,51.36538507,0.9370603489,6031,86.46654039,0.5191865606,329.768,0.6785453682,2.863955454,1
3959,6918,159.824554,55.802983,0.9370662885,7096,93.85239033,0.7343949045,358.073,0.6780274426,2.864086209,1
3960,6740,157.886691,55.1258546,0.9370675172,6895,92.63711206,0.5495759948,353.261,0.6787008179,2.864113258,1
3961,5404,141.7103215,49.47691479,0.9370701186,5535,82.94930078,0.5208674699,314.616,0.6860623617,2.864170534,1
3962,5914,148.5744157,51.87240292,0.937072752,6102,86.7752192,0.5188629584,336.804,0.6551439017,2.864228516,1
3963,4790,133.4515956,46.59237248,0.9370731357,4906,78.09492569,0.7085798817,298.677,0.674748327,2.864236965,1
3964,6620,157.1078026,54.84915575,0.9370787849,6844,91.8087457,0.6404798762,356.75,0.6536419093,2.864361365,1
3965,6064,150.3210924,52.47891944,0.9370809507,6248,87.86879195,0.6839612001,336.157,0.6743490315,2.864409062,1
3966,5128,138.8742771,48.48149584,0.9370841734,5333,80.8032944,0.5630215195,318.485,0.6353015501,2.864480038,1
3967,5255,141.1399482,49.27228397,0.9370846104,5503,81.79776163,0.5182445759,321.794,0.6377150993,2.864489664,1
3968,6029,149.7441072,52.27187937,0.937094901,6217,87.61484586,0.6441239316,341.98,0.6478190754,2.864716344,1
3969,6595,156.8892661,54.76606613,0.9370949187,6714,91.63522684,0.4859269083,352.084,0.6685472162,2.864716734,1
3970,6579,156.6427853,54.6765918,0.937103085,6843,91.52400212,0.5297101449,360.415,0.6364496259,2.864896661,1
3971,6048,149.3850872,52.14271256,0.937104481,6410,87.7527935,0.4848484848,369.15,0.557719592,2.864927424,1
3972,6691,158.4468458,55.30331111,0.9371101207,6934,92.29976053,0.575718465,357.95,0.6562301206,2.865051706,1
3973,5321,141.0648798,49.23522316,0.9371132721,5456,82.30982698,0.4956222057,316.751,0.6664493269,2.865121162,1
3974,6246,153.2269066,53.47941311,0.9371148911,6443,89.17765525,0.7386471145,345.701,0.6567658647,2.865156846,1
3975,6100,149.9173262,52.32385955,0.9371159852,6291,88.12923024,0.4778691735,341.34,0.6579082475,2.865180962,1
3976,5452,142.7728994,49.82984684,0.9371172333,5600,83.31687703,0.5573502351,320.817,0.6656577067,2.865208473,1
3977,6094,150.1265547,52.3952723,0.9371199836,6295,88.08587733,0.7768995411,344.402,0.6456259595,2.8652691,1
3978,6177,152.0179636,53.05498706,0.9371209657,6383,88.6837114,0.5962355212,345.478,0.6503492921,2.865290748,1
3979,5476,143.5379955,50.09397538,0.9371247609,5638,83.50005837,0.5059127864,321.224,0.6668948012,2.865374417,1
3980,5417,141.3709388,49.33594094,0.9371293537,5553,83.04901332,0.5583384869,317.79,0.6740439976,2.865475677,1
3981,6750,158.0229449,55.14686917,0.9371301206,7020,92.70580849,0.6261595547,371.009,0.6162327097,2.865492588,1
3982,5871,147.3925478,51.43584769,0.9371332132,6009,86.45917746,0.542405765,330.824,0.6741055885,2.86556078,1
3983,6201,152.0317907,53.05422957,0.9371346417,6324,88.85582939,0.484453125,341.034,0.6700022135,2.865592281,1
3984,6299,152.7481222,53.30359039,0.9371361433,6414,89.55521142,0.4812070283,343.624,0.6703698821,2.865625395,1
3985,6123,150.6197183,52.56058822,0.9371368007,6331,88.29521919,0.5213282248,338.889,0.669975897,2.865639891,1
3986,6140,152.0117302,53.04631246,0.9371368871,6354,88.4177064,0.7086795937,346.37,0.6431284117,2.865641798,1
3987,6115,150.9048921,52.65930011,0.9371387821,6341,88.23751932,0.6028788327,344.164,0.6487471219,2.865683588,1
3988,4755,133.3946199,46.54871255,0.9371395012,4956,77.8090871,0.535472973,298.786,0.6693293927,2.865699448,1
3989,6751,159.0098627,55.48550029,0.9371436647,6935,92.71267533,0.7962962963,359.107,0.6578550765,2.865791276,1
3990,6034,149.8715565,52.29618885,0.9371450472,6243,87.65116892,0.4859858247,340.999,0.6520921304,2.86582177,1
3991,6113,150.7357058,52.59735957,0.9371459502,6297,88.22308846,0.6680874317,342.741,0.6539313236,2.865841689,1
3992,6113,151.2492399,52.77591172,0.9371475239,6246,88.22308846,0.474980575,337.031,0.6762769135,2.865876401,1
3993,6516,155.5930619,54.29114116,0.9371486609,6756,91.08473458,0.5004608295,354.437,0.6517977181,2.865901481,1
3994,6781,158.7678877,55.39770804,0.9371515364,7002,92.91844463,0.5869979224,359.926,0.657774705,2.865964917,1
3995,7067,161.8496236,56.47271325,0.9371521855,7255,94.85770323,0.7353798127,363.721,0.6712869469,2.865979237,1
3996,6348,154.3693861,53.85818933,0.9371630695,6532,89.90286219,0.7889634601,344.84,0.6708285062,2.866219381,1
3997,4501,129.101131,45.04133589,0.9371658675,4740,75.70238564,0.4827327327,294.289,0.6530866683,2.866281126,1
3998,6134,150.7530409,52.59509224,0.9371664884,6245,88.37449501,0.4897796231,337.876,0.6752101273,2.866294829,1
3999,5469,142.0871635,49.57171269,0.9371665064,5627,83.44667201,0.5022038567,324.45,0.6528632617,2.866295227,1
4000,6773,159.0521921,55.48988455,0.937167977,6969,92.8636174,0.7520541861,360.595,0.6545631296,2.866327682,1
4001,5622,145.2227233,50.66432658,0.9371699101,5784,84.60586694,0.5194013304,325.664,0.6661333844,2.866370346,1
4002,5829,147.5685178,51.48028708,0.937176026,5968,86.14936626,0.4802273851,332.921,0.6608783706,2.866505339,1
4003,6187,152.3659038,53.1523193,0.9371798585,6455,88.75546779,0.5058044474,348.723,0.6393354643,2.86658994,1
4004,6290,152.542249,53.21331588,0.9371811294,6449,89.49121039,0.7014609122,339.589,0.6854144898,2.866617997,1
4005,6510,155.7352744,54.32686728,0.9371818789,6671,91.04278904,0.4777981651,350.488,0.6659544821,2.866634543,1
4006,6246,152.1074628,53.06108731,0.937182491,6390,89.17765525,0.7201660325,342.219,0.6701987417,2.866648056,1
4007,6534,156.7105666,54.66648877,0.9371833053,6675,91.21045546,0.4732724902,349.944,0.6704893606,2.866666034,1
4008,6396,154.4774247,53.88630984,0.9371861383,6559,90.24211948,0.4894398531,346.475,0.6695368924,2.866728584,1
4009,6427,155.1816988,54.13110668,0.9371882367,6501,90.46054695,0.840130719,345.618,0.6761226088,2.866774915,1
4010,6258,152.5780155,53.22204688,0.9371902675,6434,89.26327952,0.4892120075,342.168,0.6716865318,2.866819757,1
4011,6020,149.8014151,52.25276629,0.9371921329,6155,87.54942638,0.4799107143,337.024,0.666016054,2.866860948,1
4012,6853,159.2950333,55.56366348,0.937193548,7025,93.4104416,0.7044613487,358.188,0.6712256309,2.866892198,1
4013,6339,154.7572659,53.97940051,0.937197024,6586,89.83910882,0.5040553435,345.596,0.666949884,2.866968962,1
4014,4841,134.0050189,46.74051446,0.9371983944,4986,78.50957035,0.4708227971,302.536,0.6646466583,2.866999229,1
4015,6445,117.8810345,71.80729842,0.7930545965,6552,90.58713411,0.5850580973,310.237,0.8414834939,1.641630268,0
4016,6197,151.2872765,52.76770993,0.9372003617,6362,88.82716622,0.6818131808,341.814,0.6665176694,2.86704268,1
4017,6306,153.9709599,53.70125731,0.9372064006,6502,89.6049584,0.7475106686,343.732,0.6706931958,2.867176071,1
4018,6710,158.6921053,55.34722652,0.9372079234,6865,92.43071646,0.4594317015,355.633,0.6666966571,2.86720971,1
4019,6484,155.340049,54.17421768,0.937217286,6609,90.86080127,0.4824404762,348.286,0.6717084862,2.867416562,1
4020,5767,147.3925294,51.40217103,0.9372182482,5957,85.68997873,0.4823519572,329.886,0.6659353136,2.867437824,1
4021,6599,156.116453,54.44447938,0.9372184922,6733,91.66301193,0.5580077795,348.837,0.6814639819,2.867443215,1
4022,5844,147.170469,51.32407347,0.9372199054,5985,86.26014085,0.6008018916,328.847,0.6790977676,2.867474442,1
4023,6041,149.8482495,52.25748183,0.937220993,6207,87.70199593,0.7183115339,339.655,0.6580254267,2.867498476,1
4024,5243,139.6579035,48.7029073,0.9372232147,5410,81.70431404,0.5567590528,312.927,0.6728273679,2.867547571,1
4025,5624,144.5945676,50.4226218,0.9372279716,5840,84.62091467,0.5172445507,333.803,0.6342707808,2.867652702,1
4026,4209,125.4294738,43.73903642,0.9372291176,4336,73.20563669,0.5845833333,281.509,0.6674276917,2.867678031,1
4027,6233,151.9947138,53.00262268,0.9372293372,6405,89.08480276,0.4880588834,345.904,0.6546298772,2.867682884,1
4028,5998,149.4975615,52.12949473,0.9372351533,6125,87.38930592,0.4924466338,334.277,0.6745332054,2.867811443,1
4029,4473,129.0740878,45.00768774,0.9372356819,4572,75.46655209,0.5004475274,288.153,0.6769591635,2.867823128,1
4030,5794,112.6379423,68.23991075,0.7955909731,5988,85.89033661,0.5743457573,299.566,0.8113407962,1.650616788,0
4031,5194,139.7902204,48.74125151,0.9372439709,5392,81.32162194,0.5297837617,314.557,0.6596492924,2.868006381,1
4032,8262,133.7801054,80.76468493,0.7972023276,8421,102.5646387,0.6218107925,356.82,0.8154487604,1.656418341,0
4033,6356,117.7587329,71.03545511,0.7975682142,6562,89.95949392,0.6328156113,308.446,0.8395285452,1.657745879,0
4034,5887,148.2481021,51.69009084,0.9372444887,6085,86.57690916,0.5723313241,336.348,0.6539223794,2.868017829,1
4035,6186,151.8618516,52.94988353,0.9372450367,6319,88.74829477,0.6608974359,339.903,0.6728368738,2.868029947,1
4036,5605,144.8344678,50.49907013,0.9372464897,5824,84.477853,0.532288699,324.565,0.6686242298,2.868062074,1
4037,6197,151.7811025,52.92089617,0.9372470771,6350,88.82716622,0.4908514851,340.205,0.6728371706,2.868075062,1
4038,7229,164.1596004,57.23578005,0.9372495162,7444,95.93877563,0.7315320785,369.915,0.6638717744,2.868128997,1
4039,5548,143.5316989,50.04363473,0.9372496057,5691,84.04720694,0.6638745961,324.082,0.6637988501,2.868130975,1
4040,5638,144.9549249,50.53747546,0.9372557133,5793,84.72617396,0.5964875159,326.482,0.664685877,2.868266045,1
4041,6989,161.2753357,56.22481372,0.9372618341,7166,94.33276832,0.808912037,364.234,0.6620090675,2.868401424,1
4042,6843,159.4146311,55.57468767,0.9372651837,7100,93.34226376,0.541290935,364.964,0.6455893366,2.86847552,1
4043,5764,146.0403325,50.91190039,0.9372658874,5923,85.66768782,0.5882833231,331.577,0.6588173691,2.868491088,1
4044,7049,162.4866897,56.64458431,0.9372676466,7235,94.73682257,0.7827004219,362.53,0.6739838227,2.868530005,1
4045,6108,150.9775614,52.62951204,0.9372747119,6268,88.18700097,0.6188449848,338.39,0.6703071495,2.868686323,1
4046,6492,155.0108914,54.03530071,0.937275183,6621,90.91683631,0.8323076923,346.718,0.6786339739,2.868696747,1
4047,6755,121.5511686,73.17618341,0.7984813246,6926,92.74013761,0.6591530055,321.396,0.8217775689,1.661075543,0
4048,5590,143.8553033,50.14434117,0.9372809462,5713,84.36473822,0.7718862193,320.948,0.6819496715,2.868824278,1
4049,5958,148.5547456,51.78164202,0.9372829653,6135,87.09742366,0.6801369863,336.406,0.6615808058,2.868868963,1
4050,6176,152.4858428,53.15183645,0.9372831259,6365,88.67653257,0.5921380633,347.182,0.64387676,2.868872517,1
4051,5732,146.0338974,50.90277405,0.937283417,5852,85.42955619,0.7602122016,326.746,0.6746763495,2.868878959,1
